dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Pubmed,hidden_mixing_finetune,combined_shuffled - fixed,5,-0.0054000020027160645,-0.015395208088382281,0.004595204082950152,0,3,2,0.20799999999999982
Pubmed,hidden_mixing_finetune,combined_constant - fixed,5,-0.007200002670288086,-0.019441580062209786,0.005041574721633614,0,3,2,0.17780780835622126
Pubmed,hidden_mixing_finetune,reliability_only - feature_only,5,-0.0009999990463256836,-0.0037764415036990948,0.0017764434110477277,0,4,1,0.373900966300059
Pubmed,hidden_mixing_finetune,true reliability - shuffled reliability,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_finetune,true reliability - constant reliability,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_finetune,true reliability - zero reliability,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_finetune,combined - feature_only,5,-0.0007999897003173828,-0.0030211171879722344,0.001421137787337469,0,4,1,0.373900966300059
Pubmed,hidden_mixing_finetune,combined - combined_shuffled,5,0.00020000934600830078,-0.00035530562371025867,0.0007553243157268603,1,4,0,0.373900966300059
Pubmed,hidden_mixing_finetune,combined - combined_constant,5,0.002000010013580322,-0.0035529079989713463,0.007552928026131991,1,4,0,0.373900966300059
Chameleon,hidden_mixing_frozen,feature_only - fixed,5,-0.0008771896362304687,-0.003312658508072791,0.0015582792356118537,0,4,1,0.3739009663000589
Chameleon,hidden_mixing_frozen,reliability_only - fixed,5,-0.00043859481811523435,-0.00271676734176194,0.0018395777055314711,1,2,2,0.6213082950374971
Chameleon,hidden_mixing_frozen,combined - fixed,5,0.00043859481811523435,-0.0018395777055314711,0.00271676734176194,2,2,1,0.6213082950374971
Chameleon,hidden_mixing_frozen,shuffled_reliability - fixed,5,-0.0013157844543457032,-0.0037512533261880258,0.0011196844174966192,0,3,2,0.20799999999999982
Chameleon,hidden_mixing_frozen,constant_reliability - fixed,5,-0.0008771896362304687,-0.003312658508072791,0.0015582792356118537,0,4,1,0.3739009663000589
Chameleon,hidden_mixing_frozen,zero_reliability - fixed,5,-0.0008771896362304687,-0.003312658508072791,0.0015582792356118537,0,4,1,0.3739009663000589
Chameleon,hidden_mixing_frozen,combined_shuffled - fixed,5,-0.00350877046585083,-0.009155203096385305,0.002137662164683644,0,2,3,0.15955348887450357
Chameleon,hidden_mixing_frozen,combined_constant - fixed,5,-0.0008771896362304687,-0.003312658508072791,0.0015582792356118537,0,4,1,0.3739009663000589
Chameleon,hidden_mixing_frozen,reliability_only - feature_only,5,0.00043859481811523435,-0.0018395777055314711,0.00271676734176194,2,2,1,0.6213082950374971
Chameleon,hidden_mixing_frozen,true reliability - shuffled reliability,5,0.0008771896362304687,-0.0032523487518856444,0.005006728024346582,1,3,1,0.5870496397870563
Chameleon,hidden_mixing_frozen,true reliability - constant reliability,5,0.00043859481811523435,-0.0018395777055314711,0.00271676734176194,2,2,1,0.6213082950374971
Chameleon,hidden_mixing_frozen,true reliability - zero reliability,5,0.00043859481811523435,-0.0018395777055314711,0.00271676734176194,2,2,1,0.6213082950374971
Chameleon,hidden_mixing_frozen,combined - feature_only,5,0.0013157844543457032,-0.0001756295507656686,0.002807198459457075,3,2,0,0.07048399691021993
Chameleon,hidden_mixing_frozen,combined - combined_shuffled,5,0.003947365283966065,-0.0028327243205971435,0.010727454888529272,3,2,0,0.1813039603949627
Chameleon,hidden_mixing_frozen,combined - combined_constant,5,0.0013157844543457032,-0.0001756295507656686,0.002807198459457075,3,2,0,0.07048399691021993
Chameleon,hidden_mixing_finetune,feature_only - fixed,5,-0.0043859720230102536,-0.01840321272602575,0.009631268680005243,1,2,2,0.43400515277223234
Chameleon,hidden_mixing_finetune,reliability_only - fixed,5,-0.002192974090576172,-0.016601451197976375,0.012215503016824033,2,2,1,0.694331320320307
Chameleon,hidden_mixing_finetune,combined - fixed,5,-0.0008772015571594238,-0.018794952145147845,0.017040549030828998,2,2,1,0.8984454338830503
Chameleon,hidden_mixing_finetune,shuffled_reliability - fixed,5,-0.0043859720230102536,-0.01840321272602575,0.009631268680005243,1,2,2,0.43400515277223234
Chameleon,hidden_mixing_finetune,constant_reliability - fixed,5,-0.0021929860115051268,-0.018416836203567117,0.014030864180556862,2,2,1,0.7264947406729345
Chameleon,hidden_mixing_finetune,zero_reliability - fixed,5,-0.0021929860115051268,-0.018416836203567117,0.014030864180556862,2,2,1,0.7264947406729345
Chameleon,hidden_mixing_finetune,combined_shuffled - fixed,5,-0.0021929860115051268,-0.018416836203567117,0.014030864180556862,2,2,1,0.7264947406729345
Chameleon,hidden_mixing_finetune,combined_constant - fixed,5,-0.0013157963752746583,-0.018494134914925554,0.015862542164376235,2,2,1,0.841986232064089
Chameleon,hidden_mixing_finetune,reliability_only - feature_only,5,0.002192997932434082,-0.0041928868807133216,0.008578882745581487,2,2,1,0.3943457419066288
Chameleon,hidden_mixing_finetune,true reliability - shuffled reliability,5,0.002192997932434082,-0.0041928868807133216,0.008578882745581487,2,2,1,0.3943457419066288
Chameleon,hidden_mixing_finetune,true reliability - constant reliability,5,1.1920928955078126e-08,-0.0019254214466555544,0.0019254452885134647,1,3,1,0.9999871076537618
Chameleon,hidden_mixing_finetune,true reliability - zero reliability,5,1.1920928955078126e-08,-0.0019254214466555544,0.0019254452885134647,1,3,1,0.9999871076537618
Chameleon,hidden_mixing_finetune,combined - feature_only,5,0.00350877046585083,-0.006233138119323307,0.013250679051024967,1,4,0,0.373900966300059
Chameleon,hidden_mixing_finetune,combined - combined_shuffled,5,0.0013157844543457032,-0.0011196844174966192,0.0037512533261880258,2,3,0,0.20799999999999982
Chameleon,hidden_mixing_finetune,combined - combined_constant,5,0.00043859481811523435,-0.0007791396178059268,0.0016563292540363954,1,4,0,0.3739009663000589
Squirrel,hidden_mixing_frozen,feature_only - fixed,5,-0.00038424134254455566,-0.003922540108186257,0.0031540574230971463,2,1,2,0.7780519983435334
Squirrel,hidden_mixing_frozen,reliability_only - fixed,5,-0.0013448596000671387,-0.004455194141066189,0.0017654749409319113,0,3,2,0.29618068944334547
Squirrel,hidden_mixing_frozen,combined - fixed,5,-0.0021133482456207275,-0.005313853569448499,0.0010871570782070438,0,2,3,0.14068214762853895
